sku_id,period_start,actual_units,segment,record_type,period_months,forecast_units,absolute_error,reliability_tier,planning_action,review_cadence,inventory_treatment,owner,block_number,champion_source,individual_rolling_3m_wmape_percent,category_wmape_percent,overall_wmape_percent,selected_model_key,last_actual_month,forecast_start,gap_months
4321079K510BK,2023-06-01,0.0,rare,historical_actual,1,,,exception_policy,exception_or_inventory_policy,event_driven,avoid_point_forecast_only_decisions,parts_inventory_control,,,,,,,,,
4321079K510BK,2023-07-01,0.0,rare,historical_actual,1,,,exception_policy,exception_or_inventory_policy,event_driven,avoid_point_forecast_only_decisions,parts_inventory_control,,,,,,,,,
4321079K510BK,2023-08-01,0.0,rare,historical_actual,1,,,exception_policy,exception_or_inventory_policy,event_driven,avoid_point_forecast_only_decisions,parts_inventory_control,,,,,,,,,
4321079K510BK,2023-09-01,0.0,rare,historical_actual,1,,,exception_policy,exception_or_inventory_policy,event_driven,avoid_point_forecast_only_decisions,parts_inventory_control,,,,,,,,,
4321079K510BK,2023-10-01,0.0,rare,historical_actual,1,,,exception_policy,exception_or_inventory_policy,event_driven,avoid_point_forecast_only_decisions,parts_inventory_control,,,,,,,,,
4321079K510BK,2023-11-01,0.0,rare,historical_actual,1,,,exception_policy,exception_or_inventory_policy,event_driven,avoid_point_forecast_only_decisions,parts_inventory_control,,,,,,,,,
4321079K510BK,2023-12-01,0.0,rare,historical_actual,1,,,exception_policy,exception_or_inventory_policy,event_driven,avoid_point_forecast_only_decisions,parts_inventory_control,,,,,,,,,
4321079K510BK,2024-01-01,0.0,rare,historical_actual,1,,,exception_policy,exception_or_inventory_policy,event_driven,avoid_point_forecast_only_decisions,parts_inventory_control,,,,,,,,,
4321079K510BK,2024-02-01,0.0,rare,historical_actual,1,,,exception_policy,exception_or_inventory_policy,event_driven,avoid_point_forecast_only_decisions,parts_inventory_control,,,,,,,,,
4321079K510BK,2024-03-01,0.0,rare,historical_actual,1,,,exception_policy,exception_or_inventory_policy,event_driven,avoid_point_forecast_only_decisions,parts_inventory_control,,,,,,,,,
4321079K510BK,2024-04-01,0.0,rare,historical_actual,1,,,exception_policy,exception_or_inventory_policy,event_driven,avoid_point_forecast_only_decisions,parts_inventory_control,,,,,,,,,
4321079K510BK,2024-05-01,4.0,rare,historical_actual,1,,,exception_policy,exception_or_inventory_policy,event_driven,avoid_point_forecast_only_decisions,parts_inventory_control,,,,,,,,,
4321079K510BK,2024-06-01,0.0,rare,historical_actual,1,,,exception_policy,exception_or_inventory_policy,event_driven,avoid_point_forecast_only_decisions,parts_inventory_control,,,,,,,,,
4321079K510BK,2024-07-01,0.0,rare,historical_actual,1,,,exception_policy,exception_or_inventory_policy,event_driven,avoid_point_forecast_only_decisions,parts_inventory_control,,,,,,,,,
4321079K510BK,2024-08-01,0.0,rare,historical_actual,1,,,exception_policy,exception_or_inventory_policy,event_driven,avoid_point_forecast_only_decisions,parts_inventory_control,,,,,,,,,
4321079K510BK,2024-09-01,0.0,rare,historical_actual,1,,,exception_policy,exception_or_inventory_policy,event_driven,avoid_point_forecast_only_decisions,parts_inventory_control,,,,,,,,,
4321079K510BK,2024-10-01,1.0,rare,historical_actual,1,,,exception_policy,exception_or_inventory_policy,event_driven,avoid_point_forecast_only_decisions,parts_inventory_control,,,,,,,,,
4321079K510BK,2024-11-01,1.0,rare,historical_actual,1,,,exception_policy,exception_or_inventory_policy,event_driven,avoid_point_forecast_only_decisions,parts_inventory_control,,,,,,,,,
4321079K510BK,2024-12-01,0.0,rare,historical_actual,1,,,exception_policy,exception_or_inventory_policy,event_driven,avoid_point_forecast_only_decisions,parts_inventory_control,,,,,,,,,
4321079K510BK,2025-01-01,0.0,rare,historical_actual,1,,,exception_policy,exception_or_inventory_policy,event_driven,avoid_point_forecast_only_decisions,parts_inventory_control,,,,,,,,,
4321079K510BK,2025-02-01,1.0,rare,historical_actual,1,,,exception_policy,exception_or_inventory_policy,event_driven,avoid_point_forecast_only_decisions,parts_inventory_control,,,,,,,,,
4321079K510BK,2025-03-01,0.0,rare,historical_actual,1,,,exception_policy,exception_or_inventory_policy,event_driven,avoid_point_forecast_only_decisions,parts_inventory_control,,,,,,,,,
4321079K510BK,2025-04-01,0.0,rare,historical_actual,1,,,exception_policy,exception_or_inventory_policy,event_driven,avoid_point_forecast_only_decisions,parts_inventory_control,,,,,,,,,
4321079K510BK,2025-05-01,0.0,rare,historical_actual,1,,,exception_policy,exception_or_inventory_policy,event_driven,avoid_point_forecast_only_decisions,parts_inventory_control,,,,,,,,,
4321079K510BK,2025-06-01,0.0,rare,historical_actual,1,,,exception_policy,exception_or_inventory_policy,event_driven,avoid_point_forecast_only_decisions,parts_inventory_control,,,,,,,,,
4321079K510BK,2025-07-01,0.0,rare,historical_actual,1,,,exception_policy,exception_or_inventory_policy,event_driven,avoid_point_forecast_only_decisions,parts_inventory_control,,,,,,,,,
4321079K510BK,2025-08-01,0.0,rare,historical_actual,1,,,exception_policy,exception_or_inventory_policy,event_driven,avoid_point_forecast_only_decisions,parts_inventory_control,,,,,,,,,
4321079K510BK,2025-09-01,0.0,rare,historical_actual,1,,,exception_policy,exception_or_inventory_policy,event_driven,avoid_point_forecast_only_decisions,parts_inventory_control,,,,,,,,,
4321079K510BK,2025-10-01,0.0,rare,historical_actual,1,,,exception_policy,exception_or_inventory_policy,event_driven,avoid_point_forecast_only_decisions,parts_inventory_control,,,,,,,,,
4321079K510BK,2025-11-01,0.0,rare,historical_actual,1,,,exception_policy,exception_or_inventory_policy,event_driven,avoid_point_forecast_only_decisions,parts_inventory_control,,,,,,,,,
4321079K510BK,2025-12-01,0.0,rare,historical_actual,1,,,exception_policy,exception_or_inventory_policy,event_driven,avoid_point_forecast_only_decisions,parts_inventory_control,,,,,,,,,
4321079K510BK,2026-01-01,0.0,rare,historical_actual,1,,,exception_policy,exception_or_inventory_policy,event_driven,avoid_point_forecast_only_decisions,parts_inventory_control,,,,,,,,,
4321079K510BK,2026-02-01,0.0,rare,historical_actual,1,,,exception_policy,exception_or_inventory_policy,event_driven,avoid_point_forecast_only_decisions,parts_inventory_control,,,,,,,,,
4321079K510BK,2026-03-01,0.0,rare,historical_actual,1,,,exception_policy,exception_or_inventory_policy,event_driven,avoid_point_forecast_only_decisions,parts_inventory_control,,,,,,,,,
4321079K510BK,2026-04-01,1.0,rare,historical_actual,1,,,exception_policy,exception_or_inventory_policy,event_driven,avoid_point_forecast_only_decisions,parts_inventory_control,,,,,,,,,
4321080S6027N,2023-08-01,4.0,developing,historical_actual,1,,,exception_policy,exception_or_inventory_policy,event_driven,avoid_point_forecast_only_decisions,parts_inventory_control,,,,,,,,,
4321080S6027N,2023-09-01,0.0,developing,historical_actual,1,,,exception_policy,exception_or_inventory_policy,event_driven,avoid_point_forecast_only_decisions,parts_inventory_control,,,,,,,,,
4321080S6027N,2023-10-01,0.0,developing,historical_actual,1,,,exception_policy,exception_or_inventory_policy,event_driven,avoid_point_forecast_only_decisions,parts_inventory_control,,,,,,,,,
4321080S6027N,2023-11-01,0.0,developing,historical_actual,1,,,exception_policy,exception_or_inventory_policy,event_driven,avoid_point_forecast_only_decisions,parts_inventory_control,,,,,,,,,
4321080S6027N,2023-12-01,0.0,developing,historical_actual,1,,,exception_policy,exception_or_inventory_policy,event_driven,avoid_point_forecast_only_decisions,parts_inventory_control,,,,,,,,,
4321080S6027N,2024-01-01,0.0,developing,historical_actual,1,,,exception_policy,exception_or_inventory_policy,event_driven,avoid_point_forecast_only_decisions,parts_inventory_control,,,,,,,,,
4321080S6027N,2024-02-01,0.0,developing,historical_actual,1,,,exception_policy,exception_or_inventory_policy,event_driven,avoid_point_forecast_only_decisions,parts_inventory_control,,,,,,,,,
4321080S6027N,2024-03-01,0.0,developing,historical_actual,1,,,exception_policy,exception_or_inventory_policy,event_driven,avoid_point_forecast_only_decisions,parts_inventory_control,,,,,,,,,
4321080S6027N,2024-04-01,0.0,developing,historical_actual,1,,,exception_policy,exception_or_inventory_policy,event_driven,avoid_point_forecast_only_decisions,parts_inventory_control,,,,,,,,,
4321080S6027N,2024-05-01,0.0,developing,historical_actual,1,,,exception_policy,exception_or_inventory_policy,event_driven,avoid_point_forecast_only_decisions,parts_inventory_control,,,,,,,,,
4321080S6027N,2024-06-01,0.0,developing,historical_actual,1,,,exception_policy,exception_or_inventory_policy,event_driven,avoid_point_forecast_only_decisions,parts_inventory_control,,,,,,,,,
4321080S6027N,2024-07-01,1.0,developing,historical_actual,1,,,exception_policy,exception_or_inventory_policy,event_driven,avoid_point_forecast_only_decisions,parts_inventory_control,,,,,,,,,
4321080S6027N,2024-08-01,0.0,developing,historical_actual,1,,,exception_policy,exception_or_inventory_policy,event_driven,avoid_point_forecast_only_decisions,parts_inventory_control,,,,,,,,,
4321080S6027N,2024-09-01,0.0,developing,historical_actual,1,,,exception_policy,exception_or_inventory_policy,event_driven,avoid_point_forecast_only_decisions,parts_inventory_control,,,,,,,,,
4321080S6027N,2024-10-01,0.0,developing,historical_actual,1,,,exception_policy,exception_or_inventory_policy,event_driven,avoid_point_forecast_only_decisions,parts_inventory_control,,,,,,,,,
4321080S6027N,2024-11-01,0.0,developing,historical_actual,1,,,exception_policy,exception_or_inventory_policy,event_driven,avoid_point_forecast_only_decisions,parts_inventory_control,,,,,,,,,
4321080S6027N,2024-12-01,0.0,developing,historical_actual,1,,,exception_policy,exception_or_inventory_policy,event_driven,avoid_point_forecast_only_decisions,parts_inventory_control,,,,,,,,,
4321080S6027N,2025-01-01,0.0,developing,historical_actual,1,,,exception_policy,exception_or_inventory_policy,event_driven,avoid_point_forecast_only_decisions,parts_inventory_control,,,,,,,,,
4321080S6027N,2025-02-01,0.0,developing,historical_actual,1,,,exception_policy,exception_or_inventory_policy,event_driven,avoid_point_forecast_only_decisions,parts_inventory_control,,,,,,,,,
4321080S6027N,2025-03-01,0.0,developing,historical_actual,1,,,exception_policy,exception_or_inventory_policy,event_driven,avoid_point_forecast_only_decisions,parts_inventory_control,,,,,,,,,
4321080S6027N,2025-04-01,0.0,developing,historical_actual,1,,,exception_policy,exception_or_inventory_policy,event_driven,avoid_point_forecast_only_decisions,parts_inventory_control,,,,,,,,,
4321080S6027N,2025-05-01,0.0,developing,historical_actual,1,,,exception_policy,exception_or_inventory_policy,event_driven,avoid_point_forecast_only_decisions,parts_inventory_control,,,,,,,,,
4321080S6027N,2025-06-01,0.0,developing,historical_actual,1,,,exception_policy,exception_or_inventory_policy,event_driven,avoid_point_forecast_only_decisions,parts_inventory_control,,,,,,,,,
4321080S6027N,2025-07-01,0.0,developing,historical_actual,1,,,exception_policy,exception_or_inventory_policy,event_driven,avoid_point_forecast_only_decisions,parts_inventory_control,,,,,,,,,
4321080S6027N,2025-08-01,0.0,developing,historical_actual,1,,,exception_policy,exception_or_inventory_policy,event_driven,avoid_point_forecast_only_decisions,parts_inventory_control,,,,,,,,,
4321080S6027N,2025-09-01,1.0,developing,historical_actual,1,,,exception_policy,exception_or_inventory_policy,event_driven,avoid_point_forecast_only_decisions,parts_inventory_control,,,,,,,,,
4321080S6027N,2025-10-01,0.0,developing,historical_actual,1,,,exception_policy,exception_or_inventory_policy,event_driven,avoid_point_forecast_only_decisions,parts_inventory_control,,,,,,,,,
4321080S6027N,2025-11-01,0.0,developing,historical_actual,1,,,exception_policy,exception_or_inventory_policy,event_driven,avoid_point_forecast_only_decisions,parts_inventory_control,,,,,,,,,
4321080S6027N,2025-12-01,0.0,developing,historical_actual,1,,,exception_policy,exception_or_inventory_policy,event_driven,avoid_point_forecast_only_decisions,parts_inventory_control,,,,,,,,,
4321080S6027N,2026-01-01,0.0,developing,historical_actual,1,,,exception_policy,exception_or_inventory_policy,event_driven,avoid_point_forecast_only_decisions,parts_inventory_control,,,,,,,,,
4321080S6027N,2026-02-01,0.0,developing,historical_actual,1,,,exception_policy,exception_or_inventory_policy,event_driven,avoid_point_forecast_only_decisions,parts_inventory_control,,,,,,,,,
4321080S6027N,2026-03-01,0.0,developing,historical_actual,1,,,exception_policy,exception_or_inventory_policy,event_driven,avoid_point_forecast_only_decisions,parts_inventory_control,,,,,,,,,
4321080S6027N,2026-04-01,0.0,developing,historical_actual,1,,,exception_policy,exception_or_inventory_policy,event_driven,avoid_point_forecast_only_decisions,parts_inventory_control,,,,,,,,,
43210M55R6027N,2021-01-01,13.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55R6027N,2021-02-01,9.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55R6027N,2021-03-01,2.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55R6027N,2021-04-01,2.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55R6027N,2021-05-01,6.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55R6027N,2021-06-01,17.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55R6027N,2021-07-01,9.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55R6027N,2021-08-01,6.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55R6027N,2021-09-01,6.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55R6027N,2021-10-01,2.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55R6027N,2021-11-01,3.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55R6027N,2021-12-01,4.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55R6027N,2022-01-01,3.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55R6027N,2022-02-01,6.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55R6027N,2022-03-01,6.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55R6027N,2022-04-01,5.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55R6027N,2022-05-01,1.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55R6027N,2022-06-01,3.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55R6027N,2022-07-01,3.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55R6027N,2022-08-01,3.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55R6027N,2022-09-01,8.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55R6027N,2022-10-01,6.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55R6027N,2022-11-01,7.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55R6027N,2022-12-01,9.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55R6027N,2023-01-01,3.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55R6027N,2023-02-01,2.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55R6027N,2023-03-01,10.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55R6027N,2023-04-01,2.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55R6027N,2023-05-01,0.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55R6027N,2023-06-01,0.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55R6027N,2023-07-01,1.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55R6027N,2023-08-01,8.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55R6027N,2023-09-01,0.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55R6027N,2023-10-01,7.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55R6027N,2023-11-01,2.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55R6027N,2023-12-01,2.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55R6027N,2024-01-01,7.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55R6027N,2024-02-01,4.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55R6027N,2024-03-01,1.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55R6027N,2024-04-01,0.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55R6027N,2024-05-01,3.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55R6027N,2024-06-01,2.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55R6027N,2024-07-01,3.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55R6027N,2024-08-01,4.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55R6027N,2024-09-01,0.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55R6027N,2024-10-01,1.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55R6027N,2024-11-01,2.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55R6027N,2024-12-01,0.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55R6027N,2025-01-01,5.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55R6027N,2025-02-01,0.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55R6027N,2025-03-01,0.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55R6027N,2025-04-01,0.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55R6027N,2025-05-01,1.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55R6027N,2025-06-01,0.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55R6027N,2025-07-01,3.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55R6027N,2025-08-01,0.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55R6027N,2025-09-01,4.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55R6027N,2025-10-01,0.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55R6027N,2025-11-01,1.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55R6027N,2025-12-01,0.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55R6027N,2026-01-01,0.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55R6027N,2026-02-01,0.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55R6027N,2026-03-01,0.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55R6027N,2026-04-01,1.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55RH1QC8,2022-03-01,5.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55RH1QC8,2022-04-01,0.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55RH1QC8,2022-05-01,1.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55RH1QC8,2022-06-01,0.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55RH1QC8,2022-07-01,1.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55RH1QC8,2022-08-01,1.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55RH1QC8,2022-09-01,5.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55RH1QC8,2022-10-01,0.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55RH1QC8,2022-11-01,0.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55RH1QC8,2022-12-01,2.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55RH1QC8,2023-01-01,0.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55RH1QC8,2023-02-01,7.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
43210M55RH1QC8,2023-03-01,4.0,recurring,historical_actual,1,,,manual_review_with_forecast,manual_approval_before_replenishment,each_planning_cycle,use_forecast_as_guidance_only,planner_and_parts_team,,,,,,,,,
